
Clock type: CPU
Ordered by: totaltime, desc

name                                                                                                                      ncall       tsub      ttot      tavg      
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/__init__.py:41 snakemake                    1           0.000201  243.3417  243.3417
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/workflow.py:550 Workflow.execute            1           0.000380  239.7765  239.7765
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/dag.py:176 DAG.init                         1           0.001700  233.7181  233.7181
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/retry.py:276 retry_wrapped_func       16751/2868  0.134576  224.9463  0.013429
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/retry.py:150 retry_target             16751/2868  0.356911  224.9193  0.013427
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/dag.py:934 DAG.update_needrun               1           0.037158  220.9122  220.9122
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/common/__init__.py:36 async_run             2           0.000063  219.9680  109.9840
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/runners.py:8 run                                            2           0.000122  219.9679  109.9840
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/base_events.py:605 _UnixSelectorEventLoop.run_until_complete  6           0.000180  219.9658  36.66097
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/base_events.py:582 _UnixSelectorEventLoop.run_forever       6           0.000245  219.9649  36.66082
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/base_events.py:1806 _UnixSelectorEventLoop._run_once        18          0.000561  219.9645  12.22025
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/events.py:78 Handle._run                                    34          0.000169  219.9633  6.469510
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:134 IOCache.mtime_inventory           1           0.000009  219.8630  219.8630
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/_http.py:69 Connection.api_request  9815        0.230125  218.8374  0.022296
..buntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/_http/__init__.py:375 Connection.api_request  9815        0.165715  217.3014  0.022140
..ntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/_http/__init__.py:276 Connection._make_request  9815        0.169481  212.3982  0.021640
..buntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/_http/__init__.py:337 Connection._do_request  9815        0.088977  211.8008  0.021579
..miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/transport/requests.py:421 AuthorizedSession.request  9815        0.433574  211.6597  0.021565
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/sessions.py:457 Session.request              9817        0.298194  210.4758  0.021440
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/remote/GS.py:203 RemoteObject.exists        2867        0.072527  195.8258  0.068303
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:240 _IOFile.wrapper                   15242/15..  0.151125  183.3703  0.012031
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:449 _IOFile.exists                    13878       0.085295  183.3552  0.013212
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:468 _IOFile.exists_remote             2115        0.032297  181.5129  0.085822
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:137 IOCache._mtime_inventory          1           0.034831  176.4103  176.4103
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/client.py:308 Client._get_resource  7999        0.088063  175.5890  0.021951
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/blob.py:637 Blob.exists          5433        0.209950  121.1248  0.022294
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/sessions.py:613 Session.send                 9817        0.571436  100.1264  0.010199
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/adapters.py:395 HTTPAdapter.send             9817        0.409149  93.52054  0.009526
..ntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/sessions.py:691 Session.merge_environment_settings  9817        0.258094  75.43075  0.007684
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/utils.py:799 get_environ_proxies             9817        0.072654  73.87296  0.007525
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/urllib/request.py:2488 getproxies_environment                       19634       6.993140  71.45056  0.003639
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/_collections_abc.py:901 ItemsView.__iter__                          2179370     12.16432  65.81540  0.000030
..buntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/connectionpool.py:522 HTTPSConnectionPool.urlopen  9817        0.654297  63.54123  0.006473
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/remote/GS.py:322 RemoteObject.update_blob   2566        0.037605  58.15422  0.022663
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/bucket.py:1123 Bucket.get_blob   2566        0.082228  57.94579  0.022582
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/_helpers.py:158 Blob.reload      2566        0.070843  57.66785  0.022474
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/util/url.py:210 _encode_invalid_chars         78530       27.33344  45.44424  0.000579
..u/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/page_iterator.py:206 HTTPIterator._items_iter  1816        0.027999  43.64722  0.024035
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/page_iterator.py:232 HTTPIterator._page_iter  3632        0.018702  43.60477  0.012006
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/page_iterator.py:365 HTTPIterator._next_page  3632        0.049611  43.58607  0.012001
../envs/snakemake/lib/python3.10/site-packages/google/api_core/page_iterator.py:421 HTTPIterator._get_next_page_response  1816        0.026564  43.47751  0.023941
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:141 worker                            8           0.013714  43.44994  5.431243
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:173 IOCache.collect_mtime             751         0.003889  43.40830  0.057801
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:490 _IOFile.mtime_uncached            751         0.023839  43.40441  0.057795
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/remote/GS.py:214 RemoteObject.mtime         751         0.023950  43.26868  0.057615
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/util/url.py:330 parse_url                     29451       1.525504  42.58722  0.001446
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/utils.py:738 should_bypass_proxies           9817        0.249315  38.05921  0.003877
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/os.py:674 _Environ.__getitem__                                      2002744     12.53161  37.65473  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/urllib/request.py:2519 proxy_bypass_environment                     9817        0.058461  35.76793  0.003643
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/sessions.py:417 Session.prepare_request      9817        0.419656  34.38435  0.003503
..miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/connectionpool.py:361 HTTPSConnectionPool._make_request  9817        0.516526  30.78538  0.003136
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/models.py:312 PreparedRequest.prepare        9817        0.206260  24.90376  0.002537
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/adapters.py:293 HTTPAdapter.get_connection   9817        0.152015  19.20335  0.001956
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/os.py:758 decode                                                    3809026     12.63882  18.44500  0.000005
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/http/client.py:1330 HTTPSConnection.getresponse                     9817        0.129104  18.13458  0.001847
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/http/client.py:311 HTTPResponse.begin                               9817        0.334345  17.60185  0.001793
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/models.py:360 PreparedRequest.prepare_url    9817        0.331006  17.48986  0.001782
..untu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/poolmanager.py:286 PoolManager.connection_from_url  9817        0.085677  16.25778  0.001656
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/os.py:697 _Environ.__iter__                                         1924132     6.989422  16.09879  0.000008
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/os.py:754 encode                                                    2002750     10.13233  15.78753  0.000008
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/remote/GS.py:251 RemoteObject.is_directory  751         0.012490  14.15995  0.018855
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/http/client.py:224 parse_headers                                    9817        0.224471  13.69534  0.001395
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/dag.py:728 DAG.update                       3471/1      0.161195  12.28342  0.003539
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/dag.py:834 DAG.update_                      3471/1      0.095611  12.28327  0.003539
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/parser.py:59 Parser.parsestr                                  9817        0.121086  11.65958  0.001188
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/parser.py:41 Parser.parse                                     9817        0.202559  11.53850  0.001175
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/util/url.py:320 _encode_target                9817        0.133096  11.38660  0.001160
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/connection.py:231 HTTPSConnection.request     9817        0.215615  10.33193  0.001052
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/feedparser.py:173 FeedParser.feed                             9817        0.074624  9.606313  0.000979
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/feedparser.py:178 FeedParser._call_parse                      19634       0.123320  9.352154  0.000476
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/feedparser.py:218 FeedParser._parsegen                        19634       1.259370  9.228833  0.000470
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/http/client.py:1279 HTTPSConnection.request                         9817        0.052825  8.964397  0.000913
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/http/client.py:1284 HTTPSConnection._send_request                   9817        0.670888  8.911572  0.000908
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/urllib/parse.py:372 urlparse                                        98171       1.296952  7.092629  0.000072
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/adapters.py:256 HTTPAdapter.build_response   9817        0.243132  6.375859  0.000649
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/sessions.py:50 merge_setting                 68719       0.676415  5.760030  0.000084
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/_collections_abc.py:983 CaseInsensitiveDict.update                  78540       1.707153  5.273893  0.000067
..ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/dag.py:1632 DAG.collect_potential_dependencies  4826        0.083586  5.058931  0.001048
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/response.py:581 from_httplib                  9817        0.233860  5.036299  0.000513
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/structures.py:42 CaseInsensitiveDict.__init__  58906       0.386188  4.993357  0.000085
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/urllib/parse.py:437 urlsplit                                        109273      2.674358  4.895655  0.000045
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/dag.py:1749 DAG.file2jobs                   3771        0.050929  4.867495  0.001291
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/connection.py:221 HTTPSConnection.putheader   68719       0.527110  4.213715  0.000061
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/cookies.py:118 extract_cookies_to_jar        19634       0.252383  4.194760  0.000214
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/dag.py:1484 DAG.new_job                     3471        0.056398  4.141127  0.001193
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/urllib/parse.py:818 quote                                           60716       0.474189  4.122408  0.000068
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/feedparser.py:471 FeedParser._parse_headers                   9817        1.279187  3.960190  0.000403
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/scheduler.py:410 JobScheduler.schedule      1           0.000558  3.762063  3.762063
..ntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/_http/__init__.py:227 Connection.build_api_url  9815        0.213798  3.593163  0.000366
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/jobs.py:88 JobFactory.new                   605         0.009668  3.542066  0.005855
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/jobs.py:158 Job.__init__                    605         0.070579  3.529770  0.005834
