
Clock type: CPU
Ordered by: totaltime, desc

name                                                                                                                      ncall       tsub      ttot      tavg      
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/contextlib.py:102 _GeneratorContextManager.__init__                 538         0.004748  0.006002  0.000011
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/bucket.py:1 <module>             1           0.000114  0.005983  0.005983
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/compat/__init__.py:1 <module>                   1           0.000091  0.005981  0.005981
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/args.py:1 <module>                           1           0.000038  0.005968  0.005968
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/scanner.py:279 OrderedLoader.stale_possible_simple_keys  2893        0.005963  0.005963  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/parser.py:22 is_newline                     4132        0.005903  0.005903  0.000001
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/json/_json.py:1 <module>                    1           0.000134  0.005900  0.005900
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:761 _IOFile.__eq__                    962         0.004451  0.005896  0.000006
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/credentials.py:71 Credentials.valid       255         0.001527  0.005892  0.000023
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/smart_open/smart_open_lib.py:50 _sniff_scheme         109         0.000655  0.005873  0.000054
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/constructor.py:67 OrderedLoader.construct_object  224/136     0.001759  0.005851  0.000026
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/npyio.py:1 <module>                         1           0.000199  0.005845  0.005845
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/jwt.py:76 encode                          2           0.000091  0.005842  0.002921
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/excel/_base.py:1283 ExcelFile               1           0.000052  0.005797  0.005797
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/parser.py:154 Localrules.colon              520         0.002074  0.005773  0.000011
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/dag.py:957 update_needrun                   17          0.000608  0.005756  0.000339
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/parser.py:120 Python.subautomaton           561         0.002471  0.005755  0.000010
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/idna/core.py:1 <module>                               1           0.000081  0.005741  0.005741
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/arraylike.py:68 Series.__and__            6           0.000041  0.005726  0.000954
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/series.py:5627 Series._logical_method     6           0.000127  0.005685  0.000947
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/_oid.py:1 <module>                1           0.000415  0.005660  0.005660
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/urllib/parse.py:411 _splitnetloc                                    181         0.003445  0.005654  0.000031
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/retry/__init__.py:1 <module>                          1           0.000022  0.005645  0.005645
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/http/client.py:417 HTTPResponse.close                               255         0.001837  0.005644  0.000022
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/frame.py:6122 DataFrame.duplicated        1           0.000104  0.005641  0.005641
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/enum.py:222 <setcomp>                                               25          0.003332  0.005632  0.000225
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/_http/__init__.py:144 Connection.http    510         0.002764  0.005588  0.000011
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/socket.py:768 SocketIO.close                                        257         0.003805  0.005566  0.000022
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/logging/__init__.py:2071 getLogger                                  77          0.000581  0.005557  0.000072
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:1199 <listcomp>                       17          0.000359  0.005556  0.000327
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/resumable_media/requests/download.py:1 <module>  1           0.000042  0.005547  0.005547
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/rules.py:1008 concretize_logfile            24          0.000124  0.005545  0.000231
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/excel/_odswriter.py:1 <module>              1           0.000045  0.005534  0.005534
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/vendored/requests/exceptions.py:1 <module>   1           0.000063  0.005533  0.005533
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/tabulate.py:1605 <listcomp>                           2           0.000035  0.005531  0.002766
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/blob.py:359 Blob._query_params   200         0.001761  0.005531  0.000028
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/_http.py:1 <module>              1           0.000029  0.005505  0.005505
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/jobs.py:713 <lambda>                        42          0.000191  0.005498  0.000131
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/tabulate.py:869 _align_column                         8           0.000413  0.005496  0.000687
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/internals/concat.py:1 <module>            1           0.000064  0.005495  0.005495
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/parsers/arrow_parser_wrapper.py:1 <module>  1           0.000030  0.005492  0.005492
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/client.py:1 <module>             1           0.000114  0.005478  0.005478
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/inspect.py:2913 Signature.__init__                                  180         0.002678  0.005455  0.000030
..buntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/crypt/_cryptography_rsa.py:109 RSASigner.sign  2           0.000022  0.005425  0.002712
..iniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/_helpers.py:507 _raise_if_more_than_one_set  182         0.002043  0.005400  0.000030
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/sessions.py:720 Session.get_adapter          257         0.003517  0.005390  0.000021
..conda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/openssl/rsa.py:492 _RSAPrivateKey.sign  2           0.000025  0.005384  0.002692
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/dag.py:622 <genexpr>                        52          0.000811  0.005383  0.000104
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:939 is_callable                       541         0.003382  0.005367  0.000010
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/util/request.py:1 <module>                    1           0.000030  0.005359  0.005359
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/charset_normalizer/md.py:1 <module>                   1           0.000074  0.005346  0.005346
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/oauth2/credentials.py:1 <module>               1           0.000033  0.005343  0.005343
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/arrays/integer.py:1 <module>              1           0.000119  0.005331  0.005331
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/internals/managers.py:875 BlockManager.take  13          0.000313  0.005329  0.000410
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/genericpath.py:39 isdir                                             275         0.002399  0.005326  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/getlimits.py:158 _register_known_types     1           0.000533  0.005324  0.005324
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/dtypes/dtypes.py:1017 IntervalDtype       1           0.000038  0.005323  0.005323
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/copy.py:227 _deepcopy_dict                                          32          0.000835  0.005320  0.000166
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/scanner.py:545 OrderedLoader.fetch_value         111         0.002274  0.005310  0.000048
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/_strptime.py:1 <module>                                             1           0.000130  0.005309  0.005309
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:475 _IOFile.protected                 42          0.000229  0.005307  0.000126
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/x509/name.py:1 <module>                  1           0.000088  0.005303  0.005303
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/_markupbase.py:1 <module>                                           1           0.000024  0.005269  0.005269
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/constructor.py:410 SafeLoader.construct_yaml_map  62/32       0.000192  0.005260  0.000085
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/frame.py:3923 DataFrame._get_item_cache   42          0.000424  0.005226  0.000124
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/scanner.py:1416 OrderedLoader.scan_line_break    503         0.002361  0.005224  0.000010
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/pytables.py:1 <module>                      1           0.000203  0.005220  0.005220
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/connection.py:161 HTTPSConnection._new_conn   4           0.000058  0.005217  0.001304
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/sessions.py:1 <module>                       1           0.000126  0.005216  0.005216
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/groupby/groupby.py:768 GroupBy            1           0.000532  0.005201  0.005201
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/typing.py:1126 <genexpr>                                            227         0.000643  0.005182  0.000023
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/experimental/__init__.py:1 <module>              1           0.000064  0.005168  0.005168
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/util/connection.py:37 create_connection       4           0.000182  0.005159  0.001290
<frozen importlib._bootstrap_external>:180 _path_isabs                                                                    948         0.003366  0.005144  0.000005
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/workflow.py:99 Workflow.__init__            1           0.000136  0.005137  0.005137
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/models.py:717 Response.is_redirect           257         0.001409  0.005119  0.000020
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:905 apply_wildcards                   204         0.000848  0.005093  0.000025
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/constructor.py:215 SafeLoader.construct_mapping  31          0.000240  0.005046  0.000163
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/nanops.py:1 <module>                      1           0.000227  0.005012  0.005012
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/dateutil/tz/tz.py:1 <module>                          1           0.000165  0.004998  0.004998
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/_type_aliases.py:1 <module>                1           0.000592  0.004980  0.004980
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/resources/action.py:1 <module>                  1           0.000063  0.004956  0.004956
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/construction.py:470 sanitize_array        41          0.001365  0.004941  0.000121
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/dag.py:1234 DAG.postprocess                 1           0.000079  0.004933  0.004933
